City,State,Country,debutYear,freq,lat,long
Binghamton, NY, USA,1998,1,42.0987125,-75.9125262
Binghamton, NY, USA,2001,1,42.0987125,-75.9125262
Binghamton, NY, USA,2020,1,42.0987125,-75.9125262
Birmingham, AL, USA,1970,1,33.5206824,-86.8024326
Birmingham, AL, USA,1973,2,33.5206824,-86.8024326
Birmingham, AL, USA,1974,1,33.5206824,-86.8024326
Birmingham, AL, USA,1975,2,33.5206824,-86.8024326
Birmingham, AL, USA,1976,2,33.5206824,-86.8024326
Birmingham, AL, USA,1978,1,33.5206824,-86.8024326
Birmingham, AL, USA,1979,1,33.5206824,-86.8024326
Birmingham, AL, USA,1981,2,33.5206824,-86.8024326
Birmingham, AL, USA,1984,1,33.5206824,-86.8024326
Birmingham, AL, USA,1985,2,33.5206824,-86.8024326
Birmingham, AL, USA,1988,1,33.5206824,-86.8024326
Birmingham, AL, USA,1994,2,33.5206824,-86.8024326
Birmingham, AL, USA,1996,1,33.5206824,-86.8024326
Birmingham, AL, USA,2001,1,33.5206824,-86.8024326
Birmingham, AL, USA,2003,1,33.5206824,-86.8024326
Birmingham, AL, USA,2006,2,33.5206824,-86.8024326
Birmingham, AL, USA,2008,1,33.5206824,-86.8024326
Birmingham, AL, USA,2010,1,33.5206824,-86.8024326
Birmingham, AL, USA,2011,2,33.5206824,-86.8024326
Birmingham, AL, USA,2012,2,33.5206824,-86.8024326
Birmingham, AL, USA,2016,1,33.5206824,-86.8024326
Birmingham, AL, USA,2019,2,33.5206824,-86.8024326
Birmingham, AL, USA,2020,1,33.5206824,-86.8024326
Bishop, CA, USA,1987,1,37.363679,-118.3952405
Bixby, OK, USA,1970,1,35.9420431,-95.8833235
Blackwell, OK, USA,2000,1,36.8044767,-97.2828207
Blanco, TX, USA,1978,1,30.2419274,-98.4004594
Bloomington, IL, USA,1973,1,40.4797828,-88.9939147
Bloomington, IN, USA,1983,1,43.878887,-85.801504
Bloomsburg, PA, USA,1976,1,41.0044958,-76.4537302
Bloomsburg, PA, USA,1988,1,41.0044958,-76.4537302
Blue Island, IL, USA,1989,1,41.6572753,-87.6801848
Blue Island, IL, USA,1995,1,41.6572753,-87.6801848
Blue Island, IL, USA,2004,1,41.6572753,-87.6801848
Bluebell, PA, USA,2016,1,40.1018118,-76.0673379
Bluffton, OH, USA,1973,1,40.8934459,-83.8917849
Blythe, CA, USA,1974,1,33.6134767,-114.5937537
Boaz, AL, USA,1998,1,34.2006503,-86.1663655
Bogalusa, LA, USA,1972,1,30.7910204,-89.8486858
Bogalusa, LA, USA,1992,1,30.7910204,-89.8486858
Boise, ID, USA,1980,1,43.6166163,-116.200886
Boise, ID, USA,2012,1,43.6166163,-116.200886
Boise, ID, USA,2015,1,43.6166163,-116.200886
Boise, ID, USA,2016,1,43.6166163,-116.200886
Boley, OK, USA,1977,1,35.493489,-96.4836113
Bonham, TX, USA,1978,1,33.5822077,-96.1785028
Boone, NC, USA,1987,1,36.216795,-81.6745517
Bossier City, LA, USA,1999,1,32.5369356,-93.6952689
Boston, MA, USA,1970,1,42.3602534,-71.0582912
Boston, MA, USA,1974,1,42.3602534,-71.0582912
Boston, MA, USA,1988,1,42.3602534,-71.0582912
Boston, MA, USA,1990,1,42.3602534,-71.0582912
Boston, MA, USA,1991,2,42.3602534,-71.0582912
Boston, MA, USA,1993,2,42.3602534,-71.0582912
Boston, MA, USA,1995,1,42.3602534,-71.0582912
Boston, MA, USA,1997,1,42.3602534,-71.0582912
Boston, MA, USA,1999,1,42.3602534,-71.0582912
Boston, MA, USA,2005,2,42.3602534,-71.0582912
Boston, MA, USA,2007,1,42.3602534,-71.0582912
Boston, MA, USA,2011,1,42.3602534,-71.0582912
Boston, MA, USA,2013,1,42.3602534,-71.0582912
Boston, MA, USA,2015,1,42.3602534,-71.0582912
Boston, MA, USA,2017,1,42.3602534,-71.0582912
Boulder, CO, USA,2001,1,40.0149856,-105.270545
Bowling Green, KY, USA,1987,1,36.9903199,-86.4436018
Bowling Green, KY, USA,1993,1,36.9903199,-86.4436018
Bowling Green, KY, USA,2003,1,36.9903199,-86.4436018
Bowling Green, KY, USA,2004,2,36.9903199,-86.4436018
Bowling Green, KY, USA,2013,1,36.9903199,-86.4436018
Bowling Green, OH, USA,1989,1,41.3747744,-83.6513229
Bowling Green, OH, USA,2000,1,41.3747744,-83.6513229
Boynton Beach, FL, USA,1974,1,26.5256179,-80.0666026
Boynton Beach, FL, USA,1994,1,26.5256179,-80.0666026
Boynton Beach, FL, USA,1995,1,26.5256179,-80.0666026
Boynton Beach, FL, USA,2002,1,26.5256179,-80.0666026
Boynton Beach, FL, USA,2015,1,26.5256179,-80.0666026
Boynton Beach, FL, USA,2018,1,26.5256179,-80.0666026
Bradenton, FL, USA,1990,1,27.4989278,-82.5748194
Bradenton, FL, USA,1999,1,27.4989278,-82.5748194
Bradenton, FL, USA,2002,1,27.4989278,-82.5748194
Bradenton, FL, USA,2006,1,27.4989278,-82.5748194
Bradenton, FL, USA,2008,1,27.4989278,-82.5748194
Bradenton, FL, USA,2012,1,27.4989278,-82.5748194
Bradenton, FL, USA,2013,1,27.4989278,-82.5748194
Bradenton, FL, USA,2017,1,27.4989278,-82.5748194
Brainerd, MN, USA,1992,1,46.3580221,-94.2008288
Brandon, FL, USA,2016,1,27.928464,-82.2880507721
Brandon, MS, USA,2008,1,32.2731475,-89.9868058
Brandon, MS, USA,2012,1,32.2731475,-89.9868058
Brattleboro, VT, USA,2005,1,42.8507588,-72.5572913
Brawley, CA, USA,1982,1,33.018515,-115.5159425083
Brawley, CA, USA,1989,1,33.018515,-115.5159425083
Brawley, CA, USA,2002,1,33.018515,-115.5159425083
Brawley, CA, USA,2008,1,33.018515,-115.5159425083
Breese, IL, USA,2009,1,38.616157,-89.5258851415
Breese, IL, USA,2012,1,38.616157,-89.5258851415
Bremerton, WA, USA,1974,1,47.5653663,-122.6246836
Bremerton, WA, USA,1981,1,47.5653663,-122.6246836
Bremerton, WA, USA,1986,1,47.5653663,-122.6246836
Bremerton, WA, USA,2002,1,47.5653663,-122.6246836
Brenham, TX, USA,1971,2,30.1668828,-96.3977442
Brenham, TX, USA,1980,2,30.1668828,-96.3977442
Brenham, TX, USA,2012,1,30.1668828,-96.3977442
Brentwood, NY, USA,1995,1,40.7856853,-73.2484545004
Brentwood, TN, USA,2014,1,36.0325687,-86.7825235
Brewster, WA, USA,2000,1,48.0959784,-119.7806166
Bridgehampton, NY, USA,1998,1,40.9378088,-72.3008997
Bridgeport, CT, USA,1978,1,41.1847223,-73.1867205318
Bridgeport, CT, USA,1984,1,41.1847223,-73.1867205318
Bridgeport, CT, USA,1985,1,41.1847223,-73.1867205318
Bridgeport, CT, USA,1988,1,41.1847223,-73.1867205318
Bridgeport, CT, USA,1990,1,41.1847223,-73.1867205318
Bridgeport, CT, USA,1996,1,41.1847223,-73.1867205318
Bridgeport, MI, USA,1995,1,41.1847223,-73.1867205318
Bridgeton, MO, USA,2020,1,38.7566055,-90.42352
Bridgeton, NJ, USA,1987,1,39.427337,-75.2340768
Bridgeview, IL, USA,1996,1,41.7500323,-87.8042216
Brighton, IL, USA,1995,1,39.039773,-90.1410023
Bristol, CT, USA,2005,1,36.5959685,-82.1885009
Bristol, PA, USA,1989,1,40.1229002,-74.8644705768
Bristol, PA, USA,1990,1,40.1229002,-74.8644705768
Bristol, PA, USA,1998,2,40.1229002,-74.8644705768
Bristol, TN, USA,2003,1,36.5945034,-82.1885212
Bristol, TN, USA,2012,1,36.5945034,-82.1885212
Bristol, VA, USA,1999,1,36.5959685,-82.1885009
Britton, MI, USA,2011,1,45.791619,-97.750937
Brockport, NY, USA,2011,1,43.213671,-77.93918
Brockton, MA, USA,1981,1,42.0834335,-71.0183787
Brockton, MA, USA,2000,1,42.0834335,-71.0183787
Brockton, MA, USA,2017,1,42.0834335,-71.0183787
Bronx, NY, USA,1972,1,40.8466508,-73.8785937
Bronx, NY, USA,1976,1,40.8466508,-73.8785937
Bronx, NY, USA,1984,1,40.8466508,-73.8785937
Bronx, NY, USA,1985,2,40.8466508,-73.8785937
Bronx, NY, USA,1986,1,40.8466508,-73.8785937
Bronx, NY, USA,1987,1,40.8466508,-73.8785937
Bronx, NY, USA,1988,1,40.8466508,-73.8785937
Bronx, NY, USA,1992,1,40.8466508,-73.8785937
Bronx, NY, USA,1995,1,40.8466508,-73.8785937
Bronx, NY, USA,1998,1,40.8466508,-73.8785937
Bronx, NY, USA,2003,1,40.8466508,-73.8785937
Bronx, NY, USA,2008,1,40.8466508,-73.8785937
Bronx, NY, USA,2012,1,40.8466508,-73.8785937
Bronx, NY, USA,2013,1,40.8466508,-73.8785937
Bronx, NY, USA,2015,1,40.8466508,-73.8785937
Bronx, NY, USA,2016,1,40.8466508,-73.8785937
Bronx, NY, USA,2018,1,40.8466508,-73.8785937
Bronxville, NY, USA,1996,1,40.9381544,-73.8320784
Bronxville, NY, USA,2017,1,40.9381544,-73.8320784
Brookfield, WI, USA,2019,1,43.0605671,-88.1064787
Brookings, SD, USA,1972,1,44.311461,-96.79844
Brookline, MA, USA,1970,1,42.3317642,-71.1211635
Brookline, MA, USA,1985,1,42.3317642,-71.1211635
Brooklyn, NY, USA,1971,1,40.6501038,-73.9495823
Brooklyn, NY, USA,1972,1,40.6501038,-73.9495823
Brooklyn, NY, USA,1974,2,40.6501038,-73.9495823
Brooklyn, NY, USA,1975,3,40.6501038,-73.9495823
Brooklyn, NY, USA,1976,1,40.6501038,-73.9495823
Brooklyn, NY, USA,1977,4,40.6501038,-73.9495823
Brooklyn, NY, USA,1980,1,40.6501038,-73.9495823
Brooklyn, NY, USA,1981,2,40.6501038,-73.9495823
Brooklyn, NY, USA,1983,1,40.6501038,-73.9495823
Brooklyn, NY, USA,1984,2,40.6501038,-73.9495823
Brooklyn, NY, USA,1985,2,40.6501038,-73.9495823
Brooklyn, NY, USA,1988,3,40.6501038,-73.9495823
Brooklyn, NY, USA,1990,2,40.6501038,-73.9495823
Brooklyn, NY, USA,1991,2,40.6501038,-73.9495823
Brooklyn, NY, USA,1992,2,40.6501038,-73.9495823
Brooklyn, NY, USA,1995,2,40.6501038,-73.9495823
Brooklyn, NY, USA,1998,3,40.6501038,-73.9495823
Brooklyn, NY, USA,2000,2,40.6501038,-73.9495823
Brooklyn, NY, USA,2001,1,40.6501038,-73.9495823
Brooklyn, NY, USA,2003,2,40.6501038,-73.9495823
Brooklyn, NY, USA,2004,1,40.6501038,-73.9495823
Brooklyn, NY, USA,2011,1,40.6501038,-73.9495823
Brooklyn, NY, USA,2014,1,40.6501038,-73.9495823
Brooklyn, NY, USA,2018,1,40.6501038,-73.9495823
Brooklyn, NY, USA,2020,1,40.6501038,-73.9495823
Brooksville, FL, USA,1993,1,28.5552719,-82.3878709
Browns Summit, NC, USA,2009,1,36.2126351,-79.7136413
Brownwood, TX, USA,1979,1,31.7070026,-98.9831022
Brownwood, TX, USA,1999,1,31.7070026,-98.9831022
Brunswick, GA, USA,1977,1,43.9145244,-69.9653278
Brunswick, GA, USA,2005,1,43.9145244,-69.9653278
Brunswick, GA, USA,2012,1,43.9145244,-69.9653278
Brunswick, ME, USA,1992,1,43.9145244,-69.9653278
Brunswick, ME, USA,2010,1,43.9145244,-69.9653278
Bryan, OH, USA,1980,1,41.4747732,-84.5524508
Bryan, OH, USA,1981,1,41.4747732,-84.5524508
Bryan, OH, USA,2011,1,41.4747732,-84.5524508
Bryan, OH, USA,2015,1,41.4747732,-84.5524508
Bryan, TX, USA,1983,1,30.6743643,-96.3699632
Bryan, TX, USA,1992,1,30.6743643,-96.3699632
Bryan, TX, USA,2007,1,30.6743643,-96.3699632
Bryan, TX, USA,2013,1,30.6743643,-96.3699632
Bryn Mawr, PA, USA,1987,1,40.0198335,-75.3046299
Bryn Mawr, PA, USA,2008,1,40.0198335,-75.3046299
Bryn Mawr, PA, USA,2013,1,40.0198335,-75.3046299
Bryson City, NC, USA,1981,1,35.4309291,-83.447381
Buffalo, NY, USA,1970,2,42.8867166,-78.8783922
Buffalo, NY, USA,1973,1,42.8867166,-78.8783922
Buffalo, NY, USA,1975,1,42.8867166,-78.8783922
Buffalo, NY, USA,1976,1,42.8867166,-78.8783922
Buffalo, NY, USA,1983,1,42.8867166,-78.8783922
Buffalo, NY, USA,1985,1,42.8867166,-78.8783922
Buffalo, NY, USA,1989,2,42.8867166,-78.8783922
Buffalo, NY, USA,1990,1,42.8867166,-78.8783922
Buffalo, NY, USA,1999,2,42.8867166,-78.8783922
Buffalo, NY, USA,2003,2,42.8867166,-78.8783922
Buffalo, NY, USA,2011,1,42.8867166,-78.8783922
Buffalo, NY, USA,2013,1,42.8867166,-78.8783922
Buffalo, NY, USA,2017,1,42.8867166,-78.8783922
Buffalo, NY, USA,2020,1,42.8867166,-78.8783922
Buford, GA, USA,2020,1,34.1206564,-84.0043513
Bullard, TX, USA,2015,1,32.1403019,-95.3221898
Burbank, CA, USA,1972,2,34.1816482,-118.3258554
Burbank, CA, USA,1973,1,34.1816482,-118.3258554
Burbank, CA, USA,1975,2,34.1816482,-118.3258554
Burbank, CA, USA,1980,1,34.1816482,-118.3258554
Burbank, CA, USA,1989,1,34.1816482,-118.3258554
Burbank, CA, USA,1991,3,34.1816482,-118.3258554
Burbank, CA, USA,1993,1,34.1816482,-118.3258554
Burbank, CA, USA,1995,1,34.1816482,-118.3258554
Burbank, CA, USA,1998,1,34.1816482,-118.3258554
Burbank, CA, USA,2008,1,34.1816482,-118.3258554
Burbank, CA, USA,2017,1,34.1816482,-118.3258554
Burleson, TX, USA,2019,1,30.4764878,-96.6353488
Burley, ID, USA,1984,1,42.5357428,-113.7927948
Burlingame, CA, USA,1987,1,37.5841026,-122.3660825
Burlingame, CA, USA,2008,1,37.5841026,-122.3660825
Burlington, IA, USA,1970,1,40.8075391,-91.1129234
Burlington, IA, USA,1971,1,40.8075391,-91.1129234
Burlington, IA, USA,1979,1,40.8075391,-91.1129234
Burlington, IA, USA,1988,1,40.8075391,-91.1129234
Burlington, IA, USA,1997,1,40.8075391,-91.1129234
Burlington, NC, USA,2018,1,36.0956918,-79.4377991
Burlington, VT, USA,1981,1,44.4761601,-73.212906
Burlington, WI, USA,1991,1,42.6780758,-88.27619
Burnham, IL, USA,1989,1,41.638924,-87.5567108
Butler, AL, USA,1991,1,32.0895908,-88.2219652
Butler, AL, USA,1993,1,32.0895908,-88.2219652
Butler, KY, USA,2012,1,38.7864569,-84.3696594
Butler, MO, USA,1975,1,36.7151346,-90.4146358
Butler, PA, USA,1982,1,40.8610205,-79.8952251
Butler, PA, USA,2003,1,40.8610205,-79.8952251
Butler, PA, USA,2007,1,40.8610205,-79.8952251
Butte, MT, USA,1993,1,39.6519275,-121.5858444
Cadwell, GA, USA,2017,1,39.6811445,-88.5217243
Cahokia, IL, USA,1994,1,38.5713356,-90.1876115
Cairo, GA, USA,1985,1,37.0057958,-89.1772449
Cairo, GA, USA,2001,1,37.0057958,-89.1772449
Calhoun, GA, USA,2016,1,28.5031572,-96.6736551
Camarillo, CA, USA,2012,1,34.2176371,-119.0383541
Camarillo, CA, USA,2020,1,34.2176371,-119.0383541
Cambria Heights, NY, USA,1970,1,40.6945474,-73.7384653
Cambridge, MA, USA,1993,1,42.3750997,-71.1056157
Cambridge, MA, USA,1995,1,42.3750997,-71.1056157
Cambridge, MD, USA,2001,1,38.5714624,-76.0763177
Camden County, NJ, USA,1982,1,39.8014709,-74.968553
Camden, AR, USA,1979,1,33.5845582,-92.8343294
Camden, AR, USA,2018,1,33.5845582,-92.8343294
Camden, NJ, USA,1970,1,39.9448402,-75.1198911
Camden, NJ, USA,1974,1,39.9448402,-75.1198911
Camden, NJ, USA,1988,1,39.9448402,-75.1198911
Camden, NJ, USA,1989,1,39.9448402,-75.1198911
Camden, NJ, USA,1994,1,39.9448402,-75.1198911
Camden, NJ, USA,1997,2,39.9448402,-75.1198911
Camden, NJ, USA,2002,1,39.9448402,-75.1198911
Camden, SC, USA,1974,1,34.2464886,-80.6070391
Camden, SC, USA,2010,1,34.2464886,-80.6070391
Camp Hill, PA, USA,2002,1,40.2398118,-76.9199742
Camp LeJeune, NC, USA,1977,1,34.63941505,-77.3420160416
Campbell, CA, USA,1993,1,37.2870626,-121.9448818
Canandaigua, NY, USA,2016,1,42.8858579,-77.2799761
Canoga Park, CA, USA,1987,1,34.2011078,-118.5978087
Canoga Park, CA, USA,1999,1,34.2011078,-118.5978087
Canonsburg, PA, USA,1973,1,40.2625702,-80.1872797
Canton, IL, USA,1998,1,40.5580945,-90.0351167
Canton, OH, USA,1986,1,40.7985464,-81.3749508
Canton, OH, USA,1998,1,40.7985464,-81.3749508
Canton, OH, USA,2000,1,40.7985464,-81.3749508
Canton, OH, USA,2008,1,40.7985464,-81.3749508
Canyon, TX, USA,2019,1,34.99253385,-101.9278833192
Cape Coral, FL, USA,2013,1,26.6059432,-81.9806771
Cape Girardeau, MO, USA,1973,1,37.3034933,-89.5230357
Cape Girardeau, MO, USA,2008,1,37.3034933,-89.5230357
Cape Girardeau, MO, USA,2014,1,37.3034933,-89.5230357
Cape May, NJ, USA,2014,1,38.933431,-74.9214226
Carbondale, IL, USA,1976,1,37.7274692,-89.216655
Carlisle, PA, USA,1983,1,40.201499,-77.1890783
Carlisle, PA, USA,2005,1,40.201499,-77.1890783
Carlsbad, CA, USA,2019,1,33.1580933,-117.3505966
Carlsbad, NM, USA,1972,1,32.4257456,-104.2376121
Carlsbad, NM, USA,2020,1,32.4257456,-104.2376121
Carmel, CA, USA,1973,1,38.75511285,-121.3533089483
Carmel, CA, USA,1981,1,38.75511285,-121.3533089483
Carmel, CA, USA,1986,1,38.75511285,-121.3533089483
Carmel, CA, USA,2005,1,38.75511285,-121.3533089483
Carmichael, CA, USA,1986,1,38.62709845,-121.3222422276
Carmichael, CA, USA,1999,2,38.62709845,-121.3222422276
Carmichael, CA, USA,2007,1,38.62709845,-121.3222422276
Carmichael, CA, USA,2008,1,38.62709845,-121.3222422276
Carmichael, CA, USA,2019,1,38.62709845,-121.3222422276
Carnegie, OK, USA,1982,1,35.1036699,-98.6036736
Carneys Point, NJ, USA,2019,1,39.71082015,-75.4675508341
Carrollton, TX, USA,2015,1,32.9537349,-96.8902816
Carson City, NV, USA,2004,1,39.1649125,-119.7666496
Carson City, NV, USA,2005,1,39.1649125,-119.7666496
Carson, CA, USA,2003,1,33.8322043,-118.2517547
Cary, IL, USA,2018,1,42.2119684,-88.2381381
Cary, NC, USA,2017,1,35.7882893,-78.7812081
Cascade, IA, USA,2015,1,42.2984881,-91.0142226
Casper, WY, USA,1974,1,42.8501191,-106.325138
Casper, WY, USA,1984,1,42.8501191,-106.325138
Casper, WY, USA,1987,1,42.8501191,-106.325138
Castro Valley, CA, USA,1987,1,37.71573685,-122.0906317715
Castro Valley, CA, USA,1990,1,37.71573685,-122.0906317715
Castro Valley, CA, USA,1991,1,37.71573685,-122.0906317715
Castro Valley, CA, USA,1995,1,37.71573685,-122.0906317715
Castro Valley, CA, USA,2010,1,37.71573685,-122.0906317715
Catawba, NC, USA,2019,1,35.7073558,-81.0756345
Catherine, KS, USA,1972,1,39.341894,-95.461268
Catskill, NY, USA,1986,1,42.2173102,-73.8645734
Cedar City, UT, USA,2008,1,37.6774238,-113.061827
Cedar Falls, IA, USA,1996,1,42.5274123,-92.4453179
Cedar Rapids, IA, USA,1976,2,41.9758872,-91.6704053
Cedar Rapids, IA, USA,1978,1,41.9758872,-91.6704053
Cedar Rapids, IA, USA,1980,1,41.9758872,-91.6704053
Cedar Rapids, IA, USA,1991,1,41.9758872,-91.6704053
Cedar Rapids, IA, USA,1998,1,41.9758872,-91.6704053
Cedar Rapids, IA, USA,2002,2,41.9758872,-91.6704053
Cedar Rapids, IA, USA,2006,1,41.9758872,-91.6704053
Cedar Rapids, IA, USA,2015,1,41.9758872,-91.6704053
Cedar Rapids, IA, USA,2019,1,41.9758872,-91.6704053
Cedarburg, WI, USA,2020,1,43.2966545,-87.9875348
Centennial, CO, USA,2013,1,39.602187,-104.7907857207
Centereach, NY, USA,1992,1,40.868527,-73.0841501996
Centerville, IN, USA,1986,1,30.4866286,-90.9623479
Centerville, TN, USA,1982,1,35.7789565,-87.4669587
Centralia, IL, USA,1981,1,38.5250491,-89.1334037
Centralia, IL, USA,1994,1,38.5250491,-89.1334037
Centralia, IL, USA,2011,1,38.5250491,-89.1334037
Centralia, WA, USA,1973,1,46.7204489,-122.9614303
Centralia, WA, USA,2001,1,46.7204489,-122.9614303
Centralia, WA, USA,2013,1,46.7204489,-122.9614303
Centre, AL, USA,1987,1,34.1520406,-85.6788531
Centreville, IL, USA,2004,1,38.5833842,-90.125109
Cerritos, CA, USA,2016,1,33.8644291,-118.0539323
Chalmette, LA, USA,2009,1,29.9427892,-89.9629372
Chambersburg, PA, USA,1975,1,39.9405903,-77.6598624
Chambersburg, PA, USA,1979,1,39.9405903,-77.6598624
Champaign, IL, USA,1982,1,40.1164841,-88.2430932
Champaign, IL, USA,1994,1,40.1164841,-88.2430932
Champaign, IL, USA,1999,1,40.1164841,-88.2430932
Champaign, IL, USA,2001,1,40.1164841,-88.2430932
Chandler, AZ, USA,2017,1,33.3061605,-111.84125
Chandler, AZ, USA,2020,1,33.3061605,-111.84125
Channelview, TX, USA,2010,1,29.7760599,-95.1146533
Chapel Hill, TN, USA,2010,1,35.1661917,-86.8591694
Chardon, OH, USA,2006,1,41.582466,-81.20334
Charleston, MO, USA,1992,1,36.9208854,-89.350631
Charleston, MS, USA,1983,1,34.00678,-90.0567563
Charleston, SC, USA,1973,1,32.7876012,-79.9402728
Charleston, SC, USA,1986,2,32.7876012,-79.9402728
Charleston, SC, USA,1994,1,32.7876012,-79.9402728
Charleston, SC, USA,1997,1,32.7876012,-79.9402728
Charleston, SC, USA,2006,1,32.7876012,-79.9402728
Charleston, SC, USA,2013,2,32.7876012,-79.9402728
Charleston, WV, USA,1986,1,38.3505995,-81.6332812
Charleston, WV, USA,1992,1,38.3505995,-81.6332812
Charleston, WV, USA,2003,1,38.3505995,-81.6332812
Charlotte, NC, USA,1978,1,35.2272086,-80.8430827
Charlotte, NC, USA,1979,1,35.2272086,-80.8430827
Charlotte, NC, USA,1981,2,35.2272086,-80.8430827
Charlotte, NC, USA,1984,1,35.2272086,-80.8430827
Charlotte, NC, USA,1987,1,35.2272086,-80.8430827
Charlotte, NC, USA,1991,2,35.2272086,-80.8430827
Charlotte, NC, USA,1995,1,35.2272086,-80.8430827
Charlotte, NC, USA,1996,1,35.2272086,-80.8430827
Charlotte, NC, USA,2000,1,35.2272086,-80.8430827
Charlotte, NC, USA,2004,2,35.2272086,-80.8430827
Charlotte, NC, USA,2011,1,35.2272086,-80.8430827
Charlotte, NC, USA,2013,1,35.2272086,-80.8430827
Charlotte, NC, USA,2014,1,35.2272086,-80.8430827
Charlotte, NC, USA,2015,2,35.2272086,-80.8430827
Charlotte, NC, USA,2017,2,35.2272086,-80.8430827
Charlotte, NC, USA,2018,1,35.2272086,-80.8430827
Charlotte, NC, USA,2019,1,35.2272086,-80.8430827
Charlottesville, VA, USA,1974,1,38.029306,-78.4766781
Charlottesville, VA, USA,1975,1,38.029306,-78.4766781
Charlottesville, VA, USA,1989,1,38.029306,-78.4766781
Chatsworth, CA, USA,1997,1,34.2595715,-118.6023247
Chattahoochee, FL, USA,1995,1,30.7048733,-84.843223
Chattanooga, TN, USA,1977,1,35.0457219,-85.3094883
Chattanooga, TN, USA,1984,1,35.0457219,-85.3094883
Chattanooga, TN, USA,1993,1,35.0457219,-85.3094883
Chattanooga, TN, USA,1996,1,35.0457219,-85.3094883
Chattanooga, TN, USA,2002,1,35.0457219,-85.3094883
Chattanooga, TN, USA,2005,1,35.0457219,-85.3094883
Chattanooga, TN, USA,2008,1,35.0457219,-85.3094883
Chattanooga, TN, USA,2011,1,35.0457219,-85.3094883
Chattanooga, TN, USA,2012,1,35.0457219,-85.3094883
Chelan, WA, USA,1996,1,47.8409698,-120.0164591
Cheraw, SC, USA,1985,1,34.6976564,-79.8833971
Cherokee, IA, USA,2016,1,42.7247968,-95.6249803
Cherry Hill, NJ, USA,2001,1,39.9348351,-75.0307264
Cherry Point, NC, USA,1975,1,35.5306452,-83.7215604
Chesapeake, VA, USA,2013,1,36.7183708,-76.2466798
Chesapeake, VA, USA,2014,1,36.7183708,-76.2466798
Chester, PA, USA,1979,1,39.849557,-75.3557458
Chester, PA, USA,1998,1,39.849557,-75.3557458
Chesterfield, MO, USA,2012,1,38.661953,-90.5643258
Chestertown, MD, USA,1992,1,39.2089986,-76.0666126
Cheverly, MD, USA,1979,1,38.928167,-76.915807
Cheverly, MD, USA,1980,1,38.928167,-76.915807
Cheverly, MD, USA,1984,1,38.928167,-76.915807
Cheverly, MD, USA,1999,1,38.928167,-76.915807
Cheverly, MD, USA,2011,1,38.928167,-76.915807
Chevy Chase, MD, USA,2016,1,38.9825225,-77.088219
Cheyenne, WY, USA,1977,1,41.139981,-104.820246
Cheyenne, WY, USA,1979,1,41.139981,-104.820246
Cheyenne, WY, USA,2011,1,41.139981,-104.820246
Cheyenne, WY, USA,2013,1,41.139981,-104.820246
Cheyenne, WY, USA,2016,1,41.139981,-104.820246
Chicago Heights, IL, USA,1970,1,41.5062834,-87.6357079
Chicago Heights, IL, USA,1981,1,41.5062834,-87.6357079
Chicago Heights, IL, USA,1984,1,41.5062834,-87.6357079
Chicago Heights, IL, USA,2001,1,41.5062834,-87.6357079
Chicago, IL, USA,1970,2,41.8755616,-87.6244212
Chicago, IL, USA,1971,2,41.8755616,-87.6244212
Chicago, IL, USA,1973,3,41.8755616,-87.6244212
Chicago, IL, USA,1974,2,41.8755616,-87.6244212
Chicago, IL, USA,1976,1,41.8755616,-87.6244212
Chicago, IL, USA,1977,2,41.8755616,-87.6244212
Chicago, IL, USA,1978,3,41.8755616,-87.6244212
Chicago, IL, USA,1979,2,41.8755616,-87.6244212
Chicago, IL, USA,1980,5,41.8755616,-87.6244212
Chicago, IL, USA,1981,4,41.8755616,-87.6244212
Chicago, IL, USA,1983,2,41.8755616,-87.6244212
Chicago, IL, USA,1984,2,41.8755616,-87.6244212
Chicago, IL, USA,1985,2,41.8755616,-87.6244212
Chicago, IL, USA,1986,2,41.8755616,-87.6244212
Chicago, IL, USA,1987,5,41.8755616,-87.6244212
Chicago, IL, USA,1988,3,41.8755616,-87.6244212
Chicago, IL, USA,1990,2,41.8755616,-87.6244212
Chicago, IL, USA,1991,1,41.8755616,-87.6244212
Chicago, IL, USA,1992,1,41.8755616,-87.6244212
Chicago, IL, USA,1993,3,41.8755616,-87.6244212
Chicago, IL, USA,1994,3,41.8755616,-87.6244212
Chicago, IL, USA,1996,2,41.8755616,-87.6244212
Chicago, IL, USA,1997,2,41.8755616,-87.6244212
Chicago, IL, USA,1998,2,41.8755616,-87.6244212
